
Unknown;
Machine;\\7icost19\c\handler\log\console\Events;
Summary of time consumption;;;
Cycle Count;1831295;;
Batch Count;327;;
Jam Count;142;;
Assist Count;285;;
Changeover;26;;
Startups;41;;
;;;
Productive Time;05.04:12:59;;
Standby Time;11.01:10:20;;
;;;
UP Time;16.05:23:19;;
;;;
Jam Time;03.01:11:05;;
Assist Time;06:43:40;;
Changeover Time;19:27:07;;
Startup Time;01.04:51:31;;
Maintenance Time;03.11:28:33;;
;;;
Down Time;08.19:41:56;;
Operations Time;25.01:05:15;;
;;;
Analysis Start Time;10/30/20 2:25:00 PM;;
Analysis End Time;11/24/20 3:50:15 PM;;
Total Time;25.01:25:15;;
Equipment Indicators;;;;
Reliability;Failure Rate;02:44:31;;
;MTBF;00:52:29;;
;MCBF;12896;;
;Assist Rate;01:21:58;;
;MTBA;00:26:09;;
;MCBA;6425;;
Availability;Operational uptime;64%;;
Maintainability;MTTR;00:30:55;;
;MTTA;00:01:24;;
Operational utilization;Utilization;20%;;
;Total utilization;20%;;
Throughput;cycles/productive time;14742;;
Batch Profile;;;;;;;;;;;;;;;;;;;;
Batch Name;ID;Status;Pass Lane;End Time;Total Time;Productive ;Total ;X1;X2;X3;X5;X8;Left ;Right ;Abort ;Gross UPH;Net UPH;Yield;
;;;;;;Time ;Count ;;;;;;Taper ;Taper ;Count 
129;FAILED TO GET BATCH REPORT FROM MMI;23 Nov 2020 16:31:42;23 Nov 2020 17:57:26;01:25:44.000;1100;;
130;FAILED TO GET BATCH REPORT FROM MMI;24 Nov 2020 00:57:35;24 Nov 2020 01:10:26;00:12:51.000;1100;;
131;RIGHT TAPER:COMPONENT MISPLACE;24 Nov 2020 02:44:20;24 Nov 2020 03:15:51;00:31:31.000;1100;;
132;FAILED TO GET BATCH REPORT FROM MMI;24 Nov 2020 03:37:23;24 Nov 2020 03:43:38;00:06:15.000;1100;;
133;RIGHT TAPER:COMPONENT MISPLACE;24 Nov 2020 03:54:40;24 Nov 2020 04:11:13;00:16:33.000;1100;;
134;VACUUM LOST ON NOZZLE;24 Nov 2020 05:57:55;24 Nov 2020 06:05:41;00:07:46.000;1100;;
135;FAILED TO GET BATCH REPORT FROM MMI;24 Nov 2020 07:19:21;24 Nov 2020 07:28:30;00:09:09.000;1100;;
136;RIGHT TAPER:INDEX ERROR;24 Nov 2020 08:15:39;24 Nov 2020 08:44:22;00:28:43.000;1100;;
137;FAILED TO GET BATCH REPORT FROM MMI;24 Nov 2020 08:48:09;24 Nov 2020 08:58:17;00:10:08.000;1100;;
138;FAILED TO GET BATCH REPORT FROM MMI;24 Nov 2020 10:42:32;24 Nov 2020 10:52:37;00:10:05.000;1100;;
139;TIMEOUT WAITING FOR GO;24 Nov 2020 11:06:19;24 Nov 2020 11:16:30;00:10:11.000;1100;;
140;Y2:VACUUM ERROR ON NOZZLE 2;24 Nov 2020 12:24:14;24 Nov 2020 13:10:27;00:46:13.000;1100;;
141;Y2:VACUUM ERROR ON NOZZLE 9;24 Nov 2020 13:34:41;24 Nov 2020 13:52:00;00:17:19.000;1100;;
142;VACUUM LOST ON NOZZLE;24 Nov 2020 14:59:32;24 Nov 2020 15:31:08;00:31:36.000;1100;;
;;;;;;;
Operator Call Time Profile;;;;;;;
Operator Call#;Operator Call ID ;Operator Call Start Time ;Operator Call Stop Time ;Operator Call Time ;Handler ID ;;
Jam Table;;;;;;;
Jam Name ;;Number of stops ;Number of occurence;;;;
FAILED TO GET BATCH REPORT FROM MMI;;72;135;;;;
VACUUM LOST ON NOZZLE;;29;314;;;;
RIGHT TAPER:COMPONENT MISPLACE;;17;122;;;;
RIGHT TAPER:INDEX ERROR;;7;31;;;;
THROUGH COVER TAPE INSPECTION FAILURE;;3;153;;;;
Y1:VACUUM ERROR ON NOZZLE 12;;2;18;;;;
TTM LEFT:TRAYCLAMP FAILURE;;2;9;;;;
TIMEOUT WAITING FOR GO;;2;10;;;;
Y2:VACUUM ERROR ON NOZZLE 2;;1;5;;;;
RIGHT TAPER:TAPE HOMING: POCKET ALIGNMENT MISMATCH;;1;4;;;;
Y2:VACUUM ERROR ON NOZZLE 9;;1;5;;;;
TAPE SEAL INSPECTION FAILURE;;1;6;;;;
Z1:MOTOR DISABLED;;1;1;;;;
AUTOTEACH ON IS5 NOT ALLOWED BY MMI;;1;1;;;;
RIGHT OUTPUT REEL:COMMAND NOT ALLOWED IN AUTOMODE;;1;1;;;;
X1 LOADER:2 TRAYS SINGULATED;;1;13;;;;
Y1:PICKUP FAILURE;;0;1;;;;
Y1:VACUUM ERROR ON NOZZLE 21;;0;19;;;;
Z4:VACUUM ERROR ON NOZZLE 8;;0;3;;;;
Y1:VACUUM ERROR ON NOZZLE 4;;0;7;;;;
X1 LOADER:TRAY MISPLACED;;0;2;;;;
X1 TRACK:BACKWARDS MOVE REQUIRED, BUT NOT ALLOWED;;0;2;;;;
Y1:VACUUM ERROR ON NOZZLE 20;;0;5;;;;
RIGHT OUTPUT REEL:OUTPUT REEL NOT ROLLING UP;;0;12;;;;
Y1:VACUUM ERROR ON NOZZLE 25;;0;1;;;;
TIMEOUT WAITING FOR RESULT;;0;9;;;;
Y1:VACUUM ERROR ON NOZZLE 16;;0;3;;;;
Z2:CONFIRM EMPTY POCKET;;0;5;;;;
X1 LOADER:TRAY SINGULATION FAILED;;0;4;;;;
RIGHT TAPER:FULL POCKET DETECTED;;0;19;;;;
UNABLE TO LAUNCH ORIENTATION CHECK INSPECTION;;0;9;;;;
X2 TRACK:TRAY HAS WRONG ORIENTATION;;0;2;;;;
Y2:VACUUM ERROR ON NOZZLE 1;;0;1;;;;
Y2:VACUUM ERROR ON NOZZLE 7;;0;2;;;;
RIGHT TAPER:CUTTER NOT DOWN;;0;3;;;;
T620:SAFETY: SERVO ENABLED WHILE SAFETY DOOR OPEN, PLEASE POWE;;0;2;;;;
Y4:MOTOR DISABLED;;0;1;;;;
Y2:VACUUM ERROR ON NOZZLE 5;;0;6;;;;
RIGHT TAPER:OUT OF RANGE;;0;2;;;;
Y2:VACUUM ERROR ON NOZZLE 4;;0;7;;;;
Y2:VACUUM ERROR ON NOZZLE 6;;0;1;;;;
Y1:VACUUM ERROR ON NOZZLE 15;;0;1;;;;
Y1:VACUUM ERROR ON NOZZLE 1;;0;1;;;;
Y2:NOZZLE CLOGGED FOR NOZZLE 2;;0;1;;;;
Y2:VACUUM ERROR ON NOZZLE 10;;0;1;;;;
TTM RIGHT:TRAY AT WRONG POSITION FOR PICKUP;;0;3;;;;
Z2:DROP FAILURE;;0;14;;;;
Handler Model profile;;;;;;;;;
Handler#;Handler ID;Cycle Count;Total Time;Productive Time;Gross UPH;Net UPH;-;Most Occuring Jams;
1;1234;0;16:12:07;00:00:00;0;N/A;;;
2;1100;774999;05.19:26:14;02.08:58:54;5558;13601;;FAILED TO GET BATCH REPORT FROM MMI;
;;;;;;;;RIGHT TAPER:COMPONENT MISPLACERIGHT TAPER:INDEX ERRORY2:VACUUM ERROR ON NOZZLE 2TIMEOUT WAITING FOR GORIGHT TAPER:TAPE HOMING: POCKET ALIGNMENT MISMATCHZ1:MOTOR DISABLED
;;;;;;;;VACUUM LOST ON NOZZLEY2:VACUUM ERROR ON NOZZLE 9AUTOTEACH ON IS5 NOT ALLOWED BY MMI
;;;;;;;;Y1:VACUUM ERROR ON NOZZLE 12
;;;;;;;;THROUGH COVER TAPE INSPECTION FAILURE
3;0;0;03.22:01:12;00:00:00;0;N/A;;;
4;10;356;02:18:36;00:00:00;154;N/A;;;
5;20;11444;07:23:57;00:59:16;1547;11586;;;
7;88;692;06.11:31:51;00:00:00;4;N/A;;;
8;1110;1042265;04.22:51:27;02.18:14:49;8769;15733;;FAILED TO GET BATCH REPORT FROM MMI;
;;;;;;;;VACUUM LOST ON NOZZLETHROUGH COVER TAPE INSPECTION FAILUREX1 LOADER:2 TRAYS SINGULATEDTAPE SEAL INSPECTION FAILURERIGHT TAPER:INDEX ERROR
;;;;;;;;RIGHT TAPER:COMPONENT MISPLACERIGHT OUTPUT REEL:COMMAND NOT ALLOWED IN AUTOMODE
;;;;;;;;TTM LEFT:TRAYCLAMP FAILURE
;;;;;;;;TIMEOUT WAITING FOR GO
Miscellaneous Indicators ;;;
OffloadX2;255;;
OffloadX3;60;;



OffloadX5;0;;


OffloadX7;0;;
OffloadX8;5024;;
EmptyMachineCount;83;;

Tape Job Profile ;;;;;;;;;;;;
Sl#;Job#;Job Start Time;Job End Time;Taped Count;Taper ID;Status;Handler ID;Job Productive Time;Gross UPH;Net UPH;Job Duration;
1;1;11/16/20 7:40:47 PM;11/16/20 8:02:17 PM;175;R;A;1100;00:03:24;488;3088;00:21:30.000;
2;2;11/16/20 8:48:19 PM;11/16/20 10:23:05 PM;5891;R;C;1100;00:16:18;3730;21685;01:34:46.000;
3;4;11/16/20 10:24:18 PM;11/16/20 10:55:11 PM;5891;R;C;1100;00:23:21;11445;15137;00:30:53.000;
4;5;11/16/20 10:54:57 PM;11/17/20 12:32:52 AM;5697;R;C;1100;00:35:26;3491;9647;01:37:55.000;
5;7;11/17/20 12:41:09 AM;11/17/20 1:01:40 AM;4635;R;C;1100;00:19:48;13555;14045;00:20:31.000;
6;8;11/17/20 1:01:25 AM;11/17/20 1:19:48 AM;4635;R;C;1100;00:18:23;15128;15128;00:18:23.000;
7;10;11/17/20 1:26:38 AM;11/17/20 1:44:09 AM;4635;R;C;1100;00:17:12;15876;16169;00:17:31.000;
8;12;11/17/20 1:45:42 AM;11/17/20 2:13:55 AM;4580;R;C;1100;00:22:22;9739;12286;00:28:13.000;
9;14;11/17/20 2:34:35 AM;11/17/20 3:32:43 AM;4661;R;C;1100;00:43:07;4811;6486;00:58:08.000;
10;15;11/17/20 3:32:28 AM;11/17/20 4:31:18 AM;4661;R;C;1100;00:50:07;4753;5580;00:58:50.000;
11;16;11/17/20 4:31:02 AM;11/17/20 5:31:30 AM;4661;R;C;1100;00:52:28;4625;5330;01:00:28.000;
12;18;11/17/20 6:16:27 AM;11/17/20 7:07:58 AM;4486;R;C;1100;00:27:23;5225;9829;00:51:31.000;
13;21;11/17/20 7:28:24 AM;11/17/20 8:03:55 AM;4695;R;C;1100;00:21:09;7931;13319;00:35:31.000;
14;22;11/17/20 8:03:44 AM;11/17/20 8:23:15 AM;4695;R;C;1100;00:18:57;14434;14865;00:19:31.000;
15;24;11/17/20 8:42:52 AM;11/17/20 8:57:30 AM;4695;R;C;1100;00:14:31;19251;19405;00:14:38.000;
16;25;11/17/20 8:57:19 AM;11/17/20 9:20:40 AM;4640;R;C;1100;00:21:35;11923;12899;00:23:21.000;
17;27;11/17/20 9:36:35 AM;11/17/20 9:55:37 AM;4677;R;C;1100;00:18:14;14744;15390;00:19:02.000;
18;28;11/17/20 9:55:24 AM;11/17/20 10:13:53 AM;4677;R;C;1100;00:17:21;15182;16174;00:18:29.000;
19;29;11/17/20 10:13:41 AM;11/17/20 10:32:51 AM;4677;R;C;1100;00:19:02;14641;14744;00:19:10.000;
20;30;11/17/20 10:32:39 AM;11/17/20 11:24:58 AM;4600;R;C;1100;00:27:33;5276;10018;00:52:19.000;
21;32;11/17/20 11:33:51 AM;11/17/20 11:51:38 AM;4649;R;C;1100;00:16:47;15685;16620;00:17:47.000;
22;34;11/17/20 11:52:56 AM;11/17/20 12:09:31 PM;4649;R;C;1100;00:16:27;16821;16957;00:16:35.000;
23;35;11/17/20 12:09:19 PM;11/17/20 12:26:55 PM;4649;R;C;1100;00:17:25;15849;16016;00:17:36.000;
24;37;11/17/20 12:28:59 PM;11/17/20 12:51:51 PM;4594;R;C;1100;00:19:40;12054;14016;00:22:52.000;
25;39;11/17/20 1:00:40 PM;11/17/20 1:18:19 PM;4612;R;C;1100;00:16:23;15678;16890;00:17:39.000;
26;40;11/17/20 1:18:09 PM;11/17/20 1:39:33 PM;4612;R;C;1100;00:19:18;12931;14338;00:21:24.000;
27;41;11/17/20 1:39:21 PM;11/17/20 1:58:40 PM;4612;R;C;1100;00:17:57;14325;15416;00:19:19.000;
28;42;11/17/20 1:58:29 PM;11/17/20 2:22:52 PM;4536;R;C;1100;00:21:42;11162;12542;00:24:23.000;
29;44;11/17/20 2:30:10 PM;11/17/20 2:49:37 PM;4695;R;C;1100;00:17:55;14483;15723;00:19:27.000;
30;46;11/17/20 2:55:49 PM;11/17/20 3:10:27 PM;4695;R;C;1100;00:13:51;19251;20339;00:14:38.000;
31;47;11/17/20 3:10:14 PM;11/17/20 3:30:00 PM;4695;R;C;1100;00:16:56;14251;16636;00:19:46.000;
32;48;11/17/20 3:29:42 PM;11/17/20 3:58:04 PM;4547;R;C;1100;00:25:03;9618;10891;00:28:22.000;
33;50;11/17/20 4:07:00 PM;11/17/20 4:31:54 PM;5628;R;C;1100;00:18:30;13561;18253;00:24:54.000;
34;52;11/17/20 4:32:53 PM;11/17/20 4:56:00 PM;5628;R;C;1100;00:20:41;14608;16326;00:23:07.000;
35;54;11/17/20 4:59:01 PM;11/17/20 5:33:07 PM;5568;R;C;1100;00:24:08;9797;13843;00:34:06.000;
36;56;11/17/20 5:40:38 PM;11/17/20 6:01:42 PM;4629;R;C;1100;00:19:23;13184;14329;00:21:04.000;
37;58;11/17/20 6:02:34 PM;11/17/20 6:23:21 PM;4629;R;C;1100;00:16:19;13364;17022;00:20:47.000;
38;60;11/17/20 6:24:24 PM;11/17/20 6:40:57 PM;4629;R;C;1100;00:16:33;16782;16782;00:16:33.000;
39;62;11/17/20 6:43:02 PM;11/17/20 7:07:11 PM;4567;R;C;1100;00:20:51;11347;13142;00:24:09.000;
40;64;11/17/20 7:22:53 PM;11/17/20 7:42:13 PM;4637;R;C;1100;00:18:04;14391;15400;00:19:20.000;
41;66;11/17/20 7:42:54 PM;11/17/20 8:00:38 PM;4637;R;C;1100;00:17:15;15689;16129;00:17:44.000;
42;68;11/17/20 8:01:15 PM;11/17/20 8:27:20 PM;4637;R;C;1100;00:16:35;10667;16777;00:26:05.000;
43;69;11/17/20 8:27:08 PM;11/17/20 9:13:22 PM;4586;R;C;1100;00:21:55;5952;12555;00:46:14.000;
44;71;11/17/20 9:24:11 PM;11/17/20 9:42:32 PM;4718;R;C;1100;00:15:36;15427;18146;00:18:21.000;
45;73;11/17/20 9:52:12 PM;11/17/20 10:11:48 PM;4718;R;C;1100;00:15:05;14443;18768;00:19:36.000;
46;75;11/17/20 10:12:59 PM;11/17/20 10:31:08 PM;4718;R;C;1100;00:17:01;15597;16635;00:18:09.000;
47;77;11/17/20 10:31:58 PM;11/17/20 10:54:01 PM;4506;R;C;1100;00:17:44;12261;15246;00:22:03.000;
48;79;11/17/20 11:02:03 PM;11/17/20 11:29:21 PM;4699;R;C;1100;00:22:25;10327;12577;00:27:18.000;
49;81;11/17/20 11:30:01 PM;11/17/20 11:46:34 PM;4699;R;C;1100;00:16:22;17036;17226;00:16:33.000;
50;83;11/17/20 11:47:10 PM;11/18/20 12:15:46 AM;4699;R;C;1100;00:22:27;9858;12559;00:28:36.000;
51;85;11/18/20 12:23:03 AM;11/18/20 12:45:40 AM;4544;R;C;1100;00:16:13;12055;16812;00:22:37.000;
52;87;11/18/20 12:56:45 AM;11/18/20 1:13:33 AM;4573;R;C;1100;00:15:38;16332;17551;00:16:48.000;
53;89;11/18/20 1:22:41 AM;11/18/20 1:37:57 AM;4573;R;C;1100;00:14:21;17972;19121;00:15:16.000;
54;90;11/18/20 1:37:43 AM;11/18/20 1:54:44 AM;4573;R;C;1100;00:16:46;16124;16365;00:17:01.000;
55;92;11/18/20 1:57:09 AM;11/18/20 2:27:25 AM;4507;R;C;1100;00:17:06;8935;15814;00:30:16.000;
56;94;11/18/20 2:35:30 AM;11/18/20 2:55:21 AM;4691;R;C;1100;00:18:47;14179;14985;00:19:51.000;
57;96;11/18/20 2:59:27 AM;11/18/20 3:17:36 AM;4691;R;C;1100;00:16:56;15507;16622;00:18:09.000;
58;98;11/18/20 3:18:13 AM;11/18/20 3:37:18 AM;4691;R;C;1100;00:17:46;14749;15842;00:19:05.000;
59;100;11/18/20 3:38:29 AM;11/18/20 4:08:48 AM;4585;R;C;1100;00:14:44;9074;18672;00:30:19.000;
60;102;11/18/20 4:17:47 AM;11/18/20 4:38:19 AM;4686;R;C;1100;00:17:28;13693;16097;00:20:32.000;
61;104;11/18/20 4:42:04 AM;11/18/20 5:09:05 AM;490;R;A;1100;00:03:03;1088;9639;00:27:01.000;
62;105;11/18/20 5:12:44 AM;11/18/20 5:29:10 AM;2842;R;A;1100;00:10:09;10376;16800;00:16:26.000;
63;106;11/18/20 5:31:39 AM;11/18/20 6:45:35 AM;4686;R;C;1100;00:14:51;3803;18933;01:13:56.000;
64;108;11/18/20 6:55:18 AM;11/18/20 6:58:17 AM;7;R;A;1100;00:00:02;141;12600;00:02:59.000;
65;109;11/18/20 7:07:49 AM;11/18/20 7:24:43 AM;3019;R;C;1100;00:07:46;10718;23323;00:16:54.000;
66;110;11/18/20 7:24:25 AM;11/18/20 7:45:02 AM;2959;R;C;1100;00:13:58;8611;12712;00:20:37.000;
67;112;11/18/20 7:52:42 AM;11/18/20 8:15:29 AM;4660;R;C;1100;00:14:33;12272;19216;00:22:47.000;
68;114;11/18/20 8:19:54 AM;11/18/20 8:38:14 AM;4607;R;C;1100;00:14:59;15077;18449;00:18:20.000;
69;116;11/18/20 8:48:42 AM;11/18/20 10:15:49 AM;4585;R;C;1100;00:11:57;3158;23021;01:27:07.000;
70;118;11/18/20 10:17:19 AM;11/18/20 10:38:02 AM;924;R;A;1100;00:01:33;2676;35768;00:20:43.000;
71;119;11/18/20 10:41:28 AM;11/18/20 11:11:32 AM;1400;R;A;1100;00:02:47;2794;30180;00:30:04.000;
72;120;11/18/20 11:16:30 AM;11/18/20 11:57:43 AM;4585;R;C;1100;00:12:47;6674;21520;00:41:13.000;
73;122;11/18/20 12:01:34 PM;11/18/20 12:23:43 PM;3710;R;A;1100;00:12:25;10050;17928;00:22:09.000;
74;123;11/18/20 12:29:23 PM;11/18/20 1:02:35 PM;4206;R;C;1100;00:18:42;7601;13495;00:33:12.000;
75;125;11/18/20 1:13:06 PM;11/18/20 1:34:13 PM;4641;R;C;1100;00:18:38;13187;14944;00:21:07.000;
76;127;11/18/20 1:35:30 PM;11/18/20 1:53:31 PM;4578;R;C;1100;00:16:04;15246;17096;00:18:01.000;
77;129;11/18/20 2:04:45 PM;11/18/20 2:28:30 PM;4610;R;C;1100;00:17:34;11646;15746;00:23:45.000;
78;131;11/18/20 2:31:45 PM;11/18/20 3:01:53 PM;4610;R;C;1100;00:15:42;9179;17618;00:30:08.000;
79;133;11/18/20 3:02:59 PM;11/18/20 3:18:30 PM;4610;R;C;1100;00:15:31;17826;17826;00:15:31.000;
80;135;11/18/20 3:29:54 PM;11/18/20 3:33:59 PM;7;R;A;1100;00:00:04;103;6300;00:04:05.000;
81;136;11/18/20 4:08:57 PM;11/18/20 4:40:51 PM;4489;R;C;1100;00:26:37;8443;10119;00:31:54.000;
82;138;11/18/20 4:54:00 PM;11/18/20 5:15:20 PM;4695;R;C;1100;00:16:47;13205;16785;00:21:20.000;
83;140;11/18/20 5:17:45 PM;11/18/20 5:37:56 PM;4695;R;C;1100;00:18:10;13957;15506;00:20:11.000;
84;142;11/18/20 5:38:54 PM;11/18/20 5:59:50 PM;4695;R;C;1100;00:18:14;13457;15450;00:20:56.000;
85;144;11/18/20 6:02:24 PM;11/18/20 6:23:42 PM;4629;R;C;1100;00:18:14;13039;15233;00:21:18.000;
86;146;11/18/20 6:30:46 PM;11/18/20 6:51:45 PM;4619;R;C;1100;00:17:31;13208;15822;00:20:59.000;
87;148;11/18/20 6:53:34 PM;11/18/20 7:09:09 PM;4619;R;C;1100;00:15:25;17784;17977;00:15:35.000;
88;150;11/18/20 7:10:56 PM;11/18/20 7:28:11 PM;4619;R;C;1100;00:16:21;16066;16950;00:17:15.000;
89;152;11/18/20 7:31:59 PM;11/18/20 7:54:25 PM;4520;R;C;1100;00:16:39;12089;16288;00:22:26.000;
90;154;11/18/20 8:06:54 PM;11/18/20 8:30:11 PM;4288;R;C;1100;00:14:16;11050;18034;00:23:17.000;
91;156;11/18/20 8:37:03 PM;11/18/20 9:02:06 PM;5933;R;C;1100;00:20:59;14211;16965;00:25:03.000;
92;158;11/18/20 9:04:18 PM;11/18/20 9:25:22 PM;5933;R;C;1100;00:18:11;16898;19577;00:21:04.000;
93;159;11/18/20 9:25:10 PM;11/18/20 9:57:29 PM;5846;R;C;1100;00:22:36;10854;15520;00:32:19.000;
94;161;11/18/20 10:04:47 PM;11/18/20 10:23:40 PM;4619;R;C;1100;00:17:52;14676;15512;00:18:53.000;
95;163;11/18/20 10:24:59 PM;11/18/20 10:44:35 PM;4594;R;C;1100;00:15:47;14063;17464;00:19:36.000;
96;165;11/18/20 10:55:25 PM;11/18/20 11:13:04 PM;4716;R;C;1100;00:16:42;16032;16944;00:17:39.000;
97;167;11/18/20 11:45:25 PM;11/19/20 12:00:10 AM;4716;R;C;1100;00:13:05;19184;21628;00:14:45.000;
98;169;11/19/20 12:01:00 AM;11/19/20 12:17:38 AM;4716;R;C;1100;00:16:19;17012;17342;00:16:38.000;
99;171;11/19/20 12:19:21 AM;11/19/20 12:42:52 AM;4648;R;C;1100;00:17:13;11859;16198;00:23:31.000;
100;173;11/19/20 12:50:58 AM;11/19/20 12:54:55 AM;80;R;C;1100;00:00:41;1215;7024;00:03:57.000;
101;175;11/19/20 12:55:40 AM;11/19/20 1:13:01 AM;4575;R;C;1100;00:14:57;15821;18361;00:17:21.000;
102;177;11/19/20 1:14:07 AM;11/19/20 1:31:10 AM;4575;R;C;1100;00:15:49;16100;17355;00:17:03.000;
103;179;11/19/20 1:32:00 AM;11/19/20 1:50:59 AM;4575;R;C;1100;00:16:20;14460;16806;00:18:59.000;
104;181;11/19/20 1:58:32 AM;11/19/20 2:21:43 AM;4512;R;C;1100;00:19:16;11677;14051;00:23:11.000;
105;183;11/19/20 2:34:32 AM;11/19/20 2:39:37 AM;329;R;A;1100;00:01:42;3883;11612;00:05:05.000;
106;184;11/19/20 2:42:22 AM;11/19/20 3:02:41 AM;4653;R;C;1100;00:14:24;13741;19388;00:20:19.000;
107;186;11/19/20 3:04:10 AM;11/19/20 3:19:59 AM;4653;R;C;1100;00:14:19;17651;19500;00:15:49.000;
108;188;11/19/20 3:21:07 AM;11/19/20 3:37:09 AM;4653;R;C;1100;00:15:54;17412;17558;00:16:02.000;
109;190;11/19/20 3:38:26 AM;11/19/20 4:14:46 AM;4493;R;C;1100;00:16:57;7420;15904;00:36:20.000;
110;192;11/19/20 4:23:11 AM;11/19/20 4:51:23 AM;4616;R;C;1100;00:17:21;9821;15963;00:28:12.000;
111;194;11/19/20 4:52:20 AM;11/19/20 5:13:39 AM;4616;R;C;1100;00:16:37;12993;16668;00:21:19.000;
112;196;11/19/20 5:18:51 AM;11/19/20 5:28:46 AM;2408;R;A;1100;00:06:54;14569;20939;00:09:55.000;
113;197;11/19/20 5:54:13 AM;11/19/20 6:08:46 AM;3412;R;C;1100;00:14:02;14070;14588;00:14:33.000;
114;199;11/19/20 6:11:01 AM;11/19/20 6:35:17 AM;3348;R;C;1100;00:14:55;8278;13467;00:24:16.000;
115;201;11/19/20 6:43:12 AM;11/19/20 7:01:41 AM;4679;R;C;1100;00:17:28;15189;16073;00:18:29.000;
116;203;11/19/20 7:14:19 AM;11/19/20 7:28:54 AM;4679;R;C;1100;00:14:00;19251;20053;00:14:35.000;
117;205;11/19/20 7:33:26 AM;11/19/20 7:46:59 AM;4679;R;C;1100;00:13:33;20719;20719;00:13:33.000;
118;207;11/19/20 7:47:41 AM;11/19/20 8:06:42 AM;4638;R;C;1100;00:17:45;14633;15678;00:19:01.000;
119;209;11/19/20 8:12:32 AM;11/19/20 8:38:14 AM;5881;R;C;1100;00:24:00;13730;14703;00:25:42.000;
120;211;11/19/20 8:39:45 AM;11/19/20 9:00:37 AM;5881;R;C;1100;00:20:48;16910;16964;00:20:52.000;
121;213;11/19/20 9:03:50 AM;11/19/20 10:05:51 AM;3857;R;A;1100;00:11:08;3732;20786;01:02:01.000;
122;215;11/19/20 10:39:00 AM;11/19/20 11:26:14 AM;6000;R;C;1100;00:26:23;7622;13645;00:47:14.000;
123;218;11/19/20 12:02:52 PM;11/19/20 12:38:49 PM;4925;R;C;1100;00:23:22;8220;12646;00:35:57.000;
124;220;11/19/20 12:40:02 PM;11/19/20 12:58:03 PM;4925;R;C;1100;00:17:50;16401;16570;00:18:01.000;
125;222;11/19/20 12:59:15 PM;11/19/20 12:59:47 PM;91;R;A;1100;00:00:23;10238;14243;00:00:32.000;
126;223;11/19/20 1:03:21 PM;11/19/20 1:31:32 PM;4583;R;C;1100;00:23:38;9757;11635;00:28:11.000;
127;225;11/19/20 2:03:22 PM;11/19/20 2:11:25 PM;77;R;C;1110;00:00:00;574;N/A;00:08:03.000;
128;227;11/19/20 2:59:06 PM;11/19/20 3:30:31 PM;4557;R;C;1110;00:16:20;8703;16740;00:31:25.000;
129;229;11/19/20 3:31:18 PM;11/19/20 3:47:51 PM;4557;R;C;1110;00:16:17;16521;16791;00:16:33.000;
130;231;11/19/20 3:48:37 PM;11/19/20 4:08:02 PM;4524;R;C;1110;00:13:47;13980;19693;00:19:25.000;
131;233;11/19/20 4:14:13 PM;11/19/20 4:40:44 PM;4610;R;C;1110;00:16:13;10431;17057;00:26:31.000;
132;235;11/19/20 4:43:30 PM;11/19/20 4:58:49 PM;4610;R;C;1110;00:15:04;18059;18358;00:15:19.000;
133;237;11/19/20 5:01:29 PM;11/19/20 5:20:57 PM;4589;R;C;1110;00:10:15;14144;26862;00:19:28.000;
134;239;11/19/20 5:37:21 PM;11/19/20 5:53:05 PM;4640;R;C;1110;00:14:07;17695;19721;00:15:44.000;
135;241;11/19/20 5:54:04 PM;11/19/20 6:15:22 PM;4640;R;C;1110;00:16:34;13070;16805;00:21:18.000;
136;242;11/19/20 6:15:05 PM;11/19/20 6:32:50 PM;4585;R;C;1110;00:16:51;15499;16326;00:17:45.000;
137;244;11/19/20 6:41:03 PM;11/19/20 6:58:44 PM;4621;R;C;1110;00:16:17;15679;17027;00:17:41.000;
138;245;11/19/20 6:58:24 PM;11/19/20 7:16:37 PM;4621;R;C;1110;00:17:24;15220;15934;00:18:13.000;
139;246;11/19/20 7:16:26 PM;11/19/20 7:35:15 PM;4571;R;C;1110;00:17:30;14575;15672;00:18:49.000;
140;248;11/19/20 7:43:57 PM;11/19/20 8:01:37 PM;4631;R;C;1110;00:16:37;15728;16722;00:17:40.000;
141;249;11/19/20 8:01:27 PM;11/19/20 8:18:37 PM;4631;R;C;1110;00:17:10;16186;16186;00:17:10.000;
142;251;11/19/20 8:34:37 PM;11/19/20 8:49:44 PM;4597;R;C;1110;00:12:10;18246;22670;00:15:07.000;
143;253;11/19/20 9:00:25 PM;11/19/20 9:16:37 PM;4470;R;C;1110;00:14:12;16556;18887;00:16:12.000;
144;255;11/19/20 9:17:20 PM;11/19/20 9:40:42 PM;4470;R;C;1110;00:17:29;11478;15340;00:23:22.000;
145;257;11/19/20 9:44:27 PM;11/19/20 10:23:41 PM;4351;R;C;1110;00:13:57;6654;18714;00:39:14.000;
146;259;11/19/20 10:30:55 PM;11/19/20 10:47:13 PM;4390;R;C;1110;00:15:20;16160;17178;00:16:18.000;
147;260;11/19/20 10:47:03 PM;11/19/20 11:03:24 PM;4390;R;C;1110;00:16:21;16110;16110;00:16:21.000;
148;261;11/19/20 11:03:03 PM;11/19/20 11:36:31 PM;4354;R;C;1110;00:13:19;7806;19618;00:33:28.000;
149;263;11/19/20 11:45:23 PM;11/20/20 12:01:42 AM;4627;R;C;1110;00:15:50;17015;17534;00:16:19.000;
